sep=,
"Case ID","Elapsed","Selenium Profile","Status","Type"
"C43207","1947s","INWK.EStore.srprofile","Passed","Automated"
"C43207","251s","INWK.EStore.srprofile","Retest","Automated"
"C43207","333s","INWK.EStore.srprofile","Retest","Automated"
"C43207","332s","INWK.EStore.srprofile","Retest","Automated"
"C43207","","INWK.EStore.srprofile","","Automated"
"C43358","2101s","INWK.EStore.srprofile","Passed","To Be Automated"
"C43358","","INWK.EStore.srprofile","","To Be Automated"
"C328050","767s","","Passed","To Be Automated"
"C328050","","","","To Be Automated"
"C42232","46s","INWK.EStore.srprofile","Passed","Automated"
"C42232","45s","INWK.EStore.srprofile","Retest","Automated"
"C42232","41s","INWK.EStore.srprofile","Retest","Automated"
"C42232","","INWK.EStore.srprofile","","Automated"
"C43209","975s","INWK.EStore.srprofile","Passed","Automated"
"C43209","331s","INWK.EStore.srprofile","Retest","Automated"
"C43209","340s","INWK.EStore.srprofile","Retest","Automated"
"C43209","","INWK.EStore.srprofile","","Automated"
"C43359","5095s","INWK.EStore.srprofile","Passed","To Be Automated"
"C43359","","INWK.EStore.srprofile","","To Be Automated"
"C48465","39s","INWK.EStore.srprofile","Passed","Automated"
"C48465","40s","INWK.EStore.srprofile","Retest","Automated"
"C48465","5s","INWK.EStore.srprofile","Retest","Automated"
"C48465","","INWK.EStore.srprofile","","Automated"
"C328051","611s","","Passed","To Be Automated"
"C328051","","","","To Be Automated"
"C42233","47s","INWK.EStore.srprofile","Passed","Automated"
"C42233","36s","INWK.EStore.srprofile","Retest","Automated"
"C42233","6s","INWK.EStore.srprofile","Retest","Automated"
"C42233","","INWK.EStore.srprofile","","Automated"
"C43211","1134s","INWK.EStore.srprofile","Passed","Automated"
"C43211","1036s","INWK.EStore.srprofile","Retest","Automated"
"C43211","331s","INWK.EStore.srprofile","Retest","Automated"
"C43211","6s","INWK.EStore.srprofile","Retest","Automated"
"C43211","","INWK.EStore.srprofile","","Automated"
"C43360","1600s","INWK.EStore.srprofile","Passed","To Be Automated"
"C43360","","INWK.EStore.srprofile","","To Be Automated"
"C328052","509s","","Passed","To Be Automated"
"C328052","","","","To Be Automated"
"C42234","46s","INWK.EStore.srprofile","Passed","Automated"
"C42234","43s","INWK.EStore.srprofile","Retest","Automated"
"C42234","6s","INWK.EStore.srprofile","Retest","Automated"
"C42234","","INWK.EStore.srprofile","","Automated"
"C43217","751s","INWK.EStore.srprofile","Passed","Automated"
"C43217","8s","INWK.EStore.srprofile","Retest","Automated"
"C43217","448s","INWK.EStore.srprofile","Retest","Automated"
"C43217","9s","INWK.EStore.srprofile","Retest","Automated"
"C43217","","INWK.EStore.srprofile","","Automated"
"C43367","5100s","INWK.EStore.srprofile","Passed","To Be Automated"
"C43367","","INWK.EStore.srprofile","","To Be Automated"
"C328059","596s","","Passed","To Be Automated"
"C328059","","","","To Be Automated"
"C43563","5012s","INWK.EStore.srprofile","Passed","To Be Automated"
"C43563","","INWK.EStore.srprofile","","To Be Automated"
"C43212","37s","INWK.EStore.srprofile","Passed","Automated"
"C43212","5s","INWK.EStore.srprofile","Retest","Automated"
"C43212","40s","INWK.EStore.srprofile","Retest","Automated"
"C43212","6s","INWK.EStore.srprofile","Retest","Automated"
"C43212","","INWK.EStore.srprofile","","Automated"
"C43214","331s","","Passed","Manual Only"
"C43214","","","","Manual Only"
"C43265","266s","INWK.EStore.srprofile","Passed","Automated"
"C43265","362s","INWK.EStore.srprofile","Retest","Automated"
"C43265","370s","INWK.EStore.srprofile","Retest","Automated"
"C43265","9s","INWK.EStore.srprofile","Blocked","Automated"
"C43265","","INWK.EStore.srprofile","","Automated"
"C2781","41s","INWK.EStore.srprofile","Passed","Automated"
"C2781","36s","INWK.EStore.srprofile","Retest","Automated"
"C2781","40s","INWK.EStore.srprofile","Retest","Automated"
"C2781","","INWK.EStore.srprofile","","Automated"
"C31307","539s","","Passed","Manual Only"
"C31307","","","","Manual Only"
"C31309","71s","INWK.EStore.srprofile","Passed","Automated"
"C31309","59s","INWK.EStore.srprofile","Retest","Automated"
"C31309","74s","INWK.EStore.srprofile","Retest","Automated"
"C31309","","INWK.EStore.srprofile","","Automated"
"C17978","1490s","","Passed","Manual Only"
"C17978","","","","Manual Only"
"C17980","211s","","Passed","Manual Only"
"C17980","","","","Manual Only"
"C17979","553s","","Passed","Manual Only"
"C17979","","","","Manual Only"
"C17981","167s","","Passed","Manual Only"
"C17981","","","","Manual Only"
"C2843","345s","INWK.EStore.srprofile","Passed","Automated"
"C2843","163s","INWK.EStore.srprofile","Retest","Automated"
"C2843","198s","INWK.EStore.srprofile","Retest","Automated"
"C2843","","INWK.EStore.srprofile","","Automated"
"C2821","70s","INWK.EStore.srprofile","Passed","Automated"
"C2821","71s","INWK.EStore.srprofile","Blocked","Automated"
"C2821","74s","INWK.EStore.srprofile","Blocked","Automated"
"C2821","","INWK.EStore.srprofile","","Automated"
"C2820","523s","","Passed","Manual Only"
"C2820","","","","Manual Only"
"C2823","1762s","","Passed","Manual Only"
"C2823","","","","Manual Only"
"C2825","272s","","Passed","Manual Only"
"C2825","","","","Manual Only"
"C56844","238s","INWK.EStore.srprofile","Passed","To Be Automated"
"C56844","","INWK.EStore.srprofile","","To Be Automated"
"C56845","206s","INWK.EStore.srprofile","Passed","To Be Automated"
"C56845","","INWK.EStore.srprofile","","To Be Automated"
"C2826","53s","INWK.EStore.srprofile","Passed","Automated"
"C2826","39s","INWK.EStore.srprofile","Retest","Automated"
"C2826","","INWK.EStore.srprofile","","Automated"
"C2828","306s","","Passed","Manual Only"
"C2828","","","","Manual Only"
"C2830","296s","","Passed","Manual Only"
"C2830","","","","Manual Only"
"C2831","463s","","Passed","Manual Only"
"C2831","","","","Manual Only"
"C5556","39s","INWK.EStore.srprofile","Passed","Automated"
"C5556","35s","INWK.EStore.srprofile","Retest","Automated"
"C5556","","INWK.EStore.srprofile","","Automated"
"C56839","120s","INWK.EStore.srprofile","Passed","To Be Automated"
"C56839","","INWK.EStore.srprofile","","To Be Automated"
"C56840","24s","INWK.EStore.srprofile","Passed","To Be Automated"
"C56840","","INWK.EStore.srprofile","","To Be Automated"
"C2835","388s","INWK.EStore.srprofile","Passed","Automated"
"C2835","36s","INWK.EStore.srprofile","Retest","Automated"
"C2835","","INWK.EStore.srprofile","","Automated"
"C2836","434s","INWK.EStore.srprofile","Passed","Automated"
"C2836","302s","INWK.EStore.srprofile","Retest","Automated"
"C2836","250s","INWK.EStore.srprofile","Retest","Automated"
"C2836","113s","INWK.EStore.srprofile","Retest","Automated"
"C2836","129s","INWK.EStore.srprofile","Retest","Automated"
"C2836","302s","INWK.EStore.srprofile","Retest","Automated"
"C2836","163s","INWK.EStore.srprofile","Retest","Automated"
"C2836","159s","INWK.EStore.srprofile","Retest","Automated"
"C2836","181s","INWK.EStore.srprofile","Retest","Automated"
"C2836","36s","INWK.EStore.srprofile","Retest","Automated"
"C2836","","INWK.EStore.srprofile","","Automated"
"C56859","149s","INWK.EStore.srprofile","Passed","Automated"
"C56859","119s","INWK.EStore.srprofile","Retest","Automated"
"C56859","166s","INWK.EStore.srprofile","Retest","Automated"
"C56859","179s","INWK.EStore.srprofile","Retest","Automated"
"C56859","159s","INWK.EStore.srprofile","Retest","Automated"
"C56859","35s","INWK.EStore.srprofile","Retest","Automated"
"C56859","","INWK.EStore.srprofile","","Automated"
"C56860","145s","INWK.EStore.srprofile","Passed","Automated"
"C56860","38s","INWK.EStore.srprofile","Retest","Automated"
"C56860","","INWK.EStore.srprofile","","Automated"
"C56861","671s","","Passed","Manual Only"
"C56861","","","","Manual Only"
"C56864","322s","","Passed","Manual Only"
"C56864","","","","Manual Only"
"C105657","712s","","Passed","To Be Automated"
"C105657","","","","To Be Automated"
"C105658","297s","","Passed","To Be Automated"
"C105658","","","","To Be Automated"
"C105659","34s","","Passed","To Be Automated"
"C105659","","","","To Be Automated"
"C105660","41s","","Passed","To Be Automated"
"C105660","","","","To Be Automated"
"C31311","70s","INWK.EStore.srprofile","Passed","Automated"
"C31311","37s","INWK.EStore.srprofile","Retest","Automated"
"C31311","","INWK.EStore.srprofile","","Automated"
"C31312","128s","INWK.EStore.srprofile","Passed","Automated"
"C31312","43s","INWK.EStore.srprofile","Retest","Automated"
"C31312","","INWK.EStore.srprofile","","Automated"
"C31313","141s","INWK.EStore.srprofile","Passed","Automated"
"C31313","37s","INWK.EStore.srprofile","Retest","Automated"
"C31313","","INWK.EStore.srprofile","","Automated"
"C31314","57s","INWK.EStore.srprofile","Passed","Automated"
"C31314","36s","INWK.EStore.srprofile","Retest","Automated"
"C31314","","INWK.EStore.srprofile","","Automated"
"C31338","109s","INWK.EStore.srprofile","Passed","Automated"
"C31338","89s","INWK.EStore.srprofile","Retest","Automated"
"C31338","43s","INWK.EStore.srprofile","Retest","Automated"
"C31338","36s","INWK.EStore.srprofile","Retest","Automated"
"C31338","","INWK.EStore.srprofile","","Automated"
"C2888","203s","","Passed","Manual Only"
"C2888","","","","Manual Only"
"C2889","73s","INWK.EStore.srprofile","Passed","Automated"
"C2889","","INWK.EStore.srprofile","","Automated"
"C2890","40s","INWK.EStore.srprofile","Passed","Automated"
"C2890","","INWK.EStore.srprofile","","Automated"
"C31322","330s","INWK.EStore.srprofile","Passed","Automated"
"C31322","","INWK.EStore.srprofile","","Automated"
"C122120","1026s","","Passed","To Be Automated"
"C122120","","","","To Be Automated"
"C122121","146s","","Passed","To Be Automated"
"C122121","","","","To Be Automated"
"C122122","417s","","Passed","To Be Automated"
"C122122","","","","To Be Automated"
"C2891","521s","INWK.EStore.srprofile","Passed","Automated"
"C2891","428s","INWK.EStore.srprofile","Retest","Automated"
"C2891","59s","INWK.EStore.srprofile","Retest","Automated"
"C2891","42s","INWK.EStore.srprofile","Retest","Automated"
"C2891","","INWK.EStore.srprofile","","Automated"
"C2892","273s","INWK.EStore.srprofile","Passed","Automated"
"C2892","42s","INWK.EStore.srprofile","Retest","Automated"
"C2892","","INWK.EStore.srprofile","","Automated"
"C2893","268s","INWK.EStore.srprofile","Passed","Automated"
"C2893","49s","INWK.EStore.srprofile","Retest","Automated"
"C2893","","INWK.EStore.srprofile","","Automated"
"C2895","124s","","Passed","Manual Only"
"C2895","","","","Manual Only"
"C2896","447s","","Passed","Manual Only"
"C2896","","","","Manual Only"
"C31334","3062s","","Passed","Manual Only"
"C31334","","","","Manual Only"
"C31329","114s","","Passed","Manual Only"
"C31329","","","","Manual Only"
"C31330","482s","","Passed","Manual Only"
"C31330","","","","Manual Only"
"C31331","422s","INWK.EStore.srprofile","Passed","Automated"
"C31331","39s","INWK.EStore.srprofile","Retest","Automated"
"C31331","","INWK.EStore.srprofile","","Automated"
"C328012","305s","","Passed","To Be Automated"
"C328012","","","","To Be Automated"
"C328013","163s","","Passed","To Be Automated"
"C328013","","","","To Be Automated"
"C31333","227s","INWK.EStore.srprofile","Passed","Automated"
"C31333","","INWK.EStore.srprofile","","Automated"
"C31335","268s","INWK.EStore.srprofile","Passed","Automated"
"C31335","38s","INWK.EStore.srprofile","Retest","Automated"
"C31335","","INWK.EStore.srprofile","","Automated"
"C31336","272s","INWK.EStore.srprofile","Passed","Automated"
"C31336","41s","INWK.EStore.srprofile","Retest","Automated"
"C31336","","INWK.EStore.srprofile","","Automated"
"C31337","418s","INWK.EStore.srprofile","Passed","Automated"
"C31337","256s","INWK.EStore.srprofile","Retest","Automated"
"C31337","36s","INWK.EStore.srprofile","Retest","Automated"
"C31337","","INWK.EStore.srprofile","","Automated"
"C56852","1764s","","Passed","Manual Only"
"C56852","","","","Manual Only"
"C56853","615s","","Passed","Manual Only"
"C56853","","","","Manual Only"
"C56854","394s","","Passed","Manual Only"
"C56854","","","","Manual Only"
"C56855","769s","INWK.EStore.srprofile","Passed","Automated"
"C56855","157s","INWK.EStore.srprofile","Retest","Automated"
"C56855","339s","INWK.EStore.srprofile","Retest","Automated"
"C56855","","INWK.EStore.srprofile","","Automated"
"C122169","1522s","","Passed","To Be Automated"
"C122169","","","","To Be Automated"
"C122170","419s","","Passed","To Be Automated"
"C122170","","","","To Be Automated"
"C31323","619s","INWK.EStore.srprofile","Passed","Automated"
"C31323","584s","INWK.EStore.srprofile","Blocked","Automated"
"C31323","564s","INWK.EStore.srprofile","Blocked","Automated"
"C31323","","INWK.EStore.srprofile","","Automated"
"C31324","157s","INWK.EStore.srprofile","Passed","Automated"
"C31324","","INWK.EStore.srprofile","","Automated"
"C31326","249s","","Passed","Manual Only"
"C31326","","","","Manual Only"
"C31327","177s","","Passed","Manual Only"
"C31327","","","","Manual Only"
"C31356","129s","","Passed","Manual Only"
"C31356","","","","Manual Only"
"C31358","188s","","Passed","Manual Only"
"C31358","","","","Manual Only"
"C31328","347s","INWK.EStore.srprofile","Passed","Automated"
"C31328","","INWK.EStore.srprofile","","Automated"
"C31325","219s","","Passed","Manual Only"
"C31325","","","","Manual Only"
"C2907","436s","","Passed","Manual Only"
"C2907","","","","Manual Only"
"C2908","210s","","Passed","Manual Only"
"C2908","","","","Manual Only"
"C2910","144s","","Passed","Manual Only"
"C2910","","","","Manual Only"
"C2911","77s","","Passed","Manual Only"
"C2911","","","","Manual Only"
"C2912","115s","","Passed","Manual Only"
"C2912","","","","Manual Only"
"C2913","111s","","Passed","Manual Only"
"C2913","","","","Manual Only"
"C2914","243s","","Passed","Manual Only"
"C2914","","","","Manual Only"
"C2916","109s","","Passed","Manual Only"
"C2916","","","","Manual Only"
"C4840","458s","","Passed","Manual Only"
"C4840","","","","Manual Only"
"C2917","450s","","Passed","Manual Only"
"C2917","","","","Manual Only"
"C2915","230s","","Passed","Manual Only"
"C2915","","","","Manual Only"
"C4709","448s","INWK.EStore.srprofile","Passed","Automated"
"C4709","172s","INWK.EStore.srprofile","Retest","Automated"
"C4709","75s","INWK.EStore.srprofile","Retest","Automated"
"C4709","85s","INWK.EStore.srprofile","Retest","Automated"
"C4709","39s","INWK.EStore.srprofile","Retest","Automated"
"C4709","","INWK.EStore.srprofile","","Automated"
"C4710","748s","INWK.EStore.srprofile","Passed","Automated"
"C4710","710s","INWK.EStore.srprofile","Retest","Automated"
"C4710","42s","INWK.EStore.srprofile","Retest","Automated"
"C4710","38s","INWK.EStore.srprofile","Retest","Automated"
"C4710","","INWK.EStore.srprofile","","Automated"
"C17964","482s","","Passed","Manual Only"
"C17964","","","","Manual Only"
"C17965","310s","","Passed","Manual Only"
"C17965","","","","Manual Only"
"C18008","808s","INWK.EStore.srprofile","Passed","Automated"
"C18008","690s","INWK.EStore.srprofile","Retest","Automated"
"C18008","71s","INWK.EStore.srprofile","Retest","Automated"
"C18008","50s","INWK.EStore.srprofile","Retest","Automated"
"C18008","","INWK.EStore.srprofile","","Automated"
"C18009","1208s","INWK.EStore.srprofile","Passed","Automated"
"C18009","44s","INWK.EStore.srprofile","Retest","Automated"
"C18009","","INWK.EStore.srprofile","","Automated"
"C18010","1053s","INWK.EStore.srprofile","Passed","Automated"
"C18010","37s","INWK.EStore.srprofile","Retest","Automated"
"C18010","","INWK.EStore.srprofile","","Automated"
"C18013","761s","INWK.EStore.srprofile","Passed","Automated"
"C18013","41s","INWK.EStore.srprofile","Retest","Automated"
"C18013","","INWK.EStore.srprofile","","Automated"
"C18011","524s","INWK.EStore.srprofile","Passed","Automated"
"C18011","144s","INWK.EStore.srprofile","Retest","Automated"
"C18011","","INWK.EStore.srprofile","","Automated"
"C18012","1177s","","Passed","Manual Only"
"C18012","","","","Manual Only"
"C18014","2668s","","Passed","Manual Only"
"C18014","","","","Manual Only"
"C18823","810s","","Passed","Manual Only"
"C18823","","","","Manual Only"
"C18826","22s","INWK.EStore.srprofile","Passed","Automated"
"C18826","","INWK.EStore.srprofile","","Automated"
"C18827","98s","INWK.EStore.srprofile","Passed","Automated"
"C18827","","INWK.EStore.srprofile","","Automated"
"C31259","931s","INWK.EStore.srprofile","Passed","Automated"
"C31259","745s","INWK.EStore.srprofile","Retest","Automated"
"C31259","402s","INWK.EStore.srprofile","Retest","Automated"
"C31259","","INWK.EStore.srprofile","","Automated"
"C31260","989s","INWK.EStore.srprofile","Passed","Automated"
"C31260","470s","INWK.EStore.srprofile","Retest","Automated"
"C31260","468s","INWK.EStore.srprofile","Retest","Automated"
"C31260","","INWK.EStore.srprofile","","Automated"
"C31261","935s","INWK.EStore.srprofile","Passed","Automated"
"C31261","1072s","INWK.EStore.srprofile","Blocked","Automated"
"C31261","428s","INWK.EStore.srprofile","Retest","Automated"
"C31261","","INWK.EStore.srprofile","","Automated"
"C31262","909s","INWK.EStore.srprofile","Passed","Automated"
"C31262","412s","INWK.EStore.srprofile","Retest","Automated"
"C31262","","INWK.EStore.srprofile","","Automated"
"C31263","962s","INWK.EStore.srprofile","Passed","Automated"
"C31263","845s","INWK.EStore.srprofile","Retest","Automated"
"C31263","419s","INWK.EStore.srprofile","Retest","Automated"
"C31263","","INWK.EStore.srprofile","","Automated"
"C31264","960s","INWK.EStore.srprofile","Passed","Automated"
"C31264","437s","INWK.EStore.srprofile","Retest","Automated"
"C31264","","INWK.EStore.srprofile","","Automated"
"C31265","824s","INWK.EStore.srprofile","Passed","Automated"
"C31265","813s","INWK.EStore.srprofile","Retest","Automated"
"C31265","405s","INWK.EStore.srprofile","Retest","Automated"
"C31265","","INWK.EStore.srprofile","","Automated"
"C31266","1237s","INWK.EStore.srprofile","Passed","Automated"
"C31266","404s","INWK.EStore.srprofile","Retest","Automated"
"C31266","","INWK.EStore.srprofile","","Automated"
"C31267","650s","INWK.EStore.srprofile","Passed","Automated"
"C31267","421s","INWK.EStore.srprofile","Retest","Automated"
"C31267","","INWK.EStore.srprofile","","Automated"
"C79926","815s","INWK.EStore.srprofile","Passed","Automated"
"C79926","","INWK.EStore.srprofile","Failed","Automated"
"C79926","639s","INWK.EStore.srprofile","Retest","Automated"
"C79926","601s","INWK.EStore.srprofile","Retest","Automated"
"C79926","645s","INWK.EStore.srprofile","Retest","Automated"
"C79926","651s","INWK.EStore.srprofile","Retest","Automated"
"C79926","654s","INWK.EStore.srprofile","Retest","Automated"
"C79926","158s","INWK.EStore.srprofile","Blocked","Automated"
"C79926","842s","INWK.EStore.srprofile","Retest","Automated"
"C79926","607s","INWK.EStore.srprofile","Retest","Automated"
"C79926","","INWK.EStore.srprofile","","Automated"
"C96380","8617s","","Passed","To Be Automated"
"C96380","","","","To Be Automated"
"C96382","4878s","","Passed","To Be Automated"
"C96382","","","","To Be Automated"
"C96383","1333s","","Passed","To Be Automated"
"C96383","","","","To Be Automated"
"C96384","7720s","","Passed","To Be Automated"
"C96384","","","","To Be Automated"
"C96385","1730s","","Passed","To Be Automated"
"C96385","","","","To Be Automated"
"C96386","10372s","","Passed","To Be Automated"
"C96386","","","","To Be Automated"
"C96395","947s","","Passed","To Be Automated"
"C96395","","","","To Be Automated"
"C96387","211s","","Passed","To Be Automated"
"C96387","","","","To Be Automated"
"C96388","786s","","Passed","To Be Automated"
"C96388","","","","To Be Automated"
"C96389","366s","","Passed","To Be Automated"
"C96389","","","","To Be Automated"
"C96390","483s","","Passed","To Be Automated"
"C96390","","","","To Be Automated"
"C96391","389s","","Passed","To Be Automated"
"C96391","","","","To Be Automated"
"C96392","638s","","Passed","To Be Automated"
"C96392","","","","To Be Automated"
"C96393","482s","","Passed","To Be Automated"
"C96393","","","","To Be Automated"
"C96394","484s","","Passed","To Be Automated"
"C96394","","","","To Be Automated"
"C56712","176s","INWK.EStore.srprofile","Passed","Automated"
"C56712","116s","INWK.EStore.srprofile","Retest","Automated"
"C56712","103s","INWK.EStore.srprofile","Retest","Automated"
"C56712","","INWK.EStore.srprofile","","Automated"
"C56752","481s","","Passed","Manual Only"
"C56752","","","","Manual Only"
"C56752","","","","Manual Only"
"C56713","549s","","Passed","Manual Only"
"C56713","","","","Manual Only"
"C56713","","","","Manual Only"
"C56714","198s","","Passed","Manual Only"
"C56714","","","","Manual Only"
"C56714","","","","Manual Only"
"C56715","224s","","Passed","Manual Only"
"C56715","","","","Manual Only"
"C56715","","","","Manual Only"
"C56716","175s","","Passed","Manual Only"
"C56716","","","","Manual Only"
"C56716","","","","Manual Only"
"C119661","78s","","Passed","To Be Automated"
"C119661","","","","To Be Automated"
"C119661","","","","To Be Automated"
"C119662","67s","","Passed","To Be Automated"
"C119662","","","","To Be Automated"
"C119662","","","","To Be Automated"
"C119663","61s","","Passed","To Be Automated"
"C119663","","","","To Be Automated"
"C119663","","","","To Be Automated"
"C119664","67s","","Passed","To Be Automated"
"C119664","","","","To Be Automated"
"C119664","","","","To Be Automated"
"C119665","124s","","Passed","To Be Automated"
"C119665","","","","To Be Automated"
"C119665","","","","To Be Automated"
"C101042","274s","","Passed","To Be Automated"
"C101042","","","","To Be Automated"
"C101042","","","","To Be Automated"
"C101043","41s","","Passed","To Be Automated"
"C101043","","","","To Be Automated"
"C101043","","","","To Be Automated"
"C101044","87s","","Passed","To Be Automated"
"C101044","","","","To Be Automated"
"C101044","","","","To Be Automated"
"C101045","106s","","Passed","To Be Automated"
"C101045","","","","To Be Automated"
"C101045","","","","To Be Automated"
"C101046","237s","","Passed","To Be Automated"
"C101046","","","","To Be Automated"
"C101046","","","","To Be Automated"
"C101047","106s","","Passed","To Be Automated"
"C101047","","","","To Be Automated"
"C101047","","","","To Be Automated"
"C101048","51s","","Passed","To Be Automated"
"C101048","","","","To Be Automated"
"C101048","","","","To Be Automated"
"C101075","357s","","Passed","To Be Automated"
"C101075","","","","To Be Automated"
"C101075","","","","To Be Automated"
"C101076","258s","","Passed","To Be Automated"
"C101076","","","","To Be Automated"
"C101076","","","","To Be Automated"
"C101078","154s","","Passed","To Be Automated"
"C101078","","","","To Be Automated"
"C101078","","","","To Be Automated"
"C122127","298s","","Passed","To Be Automated"
"C122127","","","","To Be Automated"
"C122127","","","","To Be Automated"
"C122128","301s","","Passed","To Be Automated"
"C122128","","","","To Be Automated"
"C122128","","","","To Be Automated"
"C101077","253s","","Passed","To Be Automated"
"C101077","","","","To Be Automated"
"C101077","","","","To Be Automated"
"C101079","584s","","Passed","To Be Automated"
"C101079","","","","To Be Automated"
"C101079","","","","To Be Automated"
"C101080","1176s","","Passed","To Be Automated"
"C101080","","","","To Be Automated"
"C101080","","","","To Be Automated"
"C101081","360s","","Passed","To Be Automated"
